phi_rad,SP,LP,LD,T22,T26
-2.0106192982974678,0.0034311497985546734,0.006055614840979813,0.0047345686094128325,-0.001061097725097897,0.010558832233677746
-1.9980529276831083,0.003450022186907639,0.006074487229332778,0.004753440997765798,-0.0010422253367449313,0.010577704622030712
-1.9854865570687492,0.003468380782586815,0.006092845825011954,0.004771799593444974,-0.0010238667410657556,0.010596063217709888
-1.97292018645439,0.003486222686557123,0.006110687728982262,0.004789641497415282,-0.0010060248370954475,0.010613905121680195
-1.9603538158400309,0.0035035450813750975,0.006128010123800237,0.004806963892233257,-0.000988702442277473,0.01063122751649817
-1.9477874452256716,0.003520345231633789,0.006144810274058928,0.004823764042491948,-0.0009719022920187817,0.010648027666756862
-1.9352210746113125,0.0035366204843947178,0.006161085526819857,0.004840039295252877,-0.0009556270392578527,0.01066430291951779
-1.9226547039969533,0.0035523682696068045,0.006176833312031943,0.004855787080464963,-0.000939879254045766,0.010680050704729877
-1.9100883333825942,0.0035675861005122094,0.006192051142937348,0.004871004911370368,-0.0009246614231403611,0.010695268535635282
-1.897521962768235,0.003582271574039023,0.006206736616464162,0.004885690384897182,-0.0009099759496135475,0.010709954009162095
-1.8849555921538759,0.0035964223711807347,0.006220887413605874,0.004899841182038894,-0.0008958251524718358,0.010724104806303807
-1.8723892215395166,0.0036100362573624357,0.006234501299787575,0.004913455068220595,-0.0008822112662901348,0.010737718692485508
-1.8598228509251575,0.00362311108279368,0.006247576125218819,0.004926529893651839,-0.0008691364408588906,0.010750793517916753
-1.8472564803107983,0.0036356447828079642,0.006260109825233104,0.004939063593666124,-0.0008566027408446063,0.010763327217931037
-1.8346901096964392,0.0036476353781887605,0.0062721004206139,0.0049510541890469195,-0.0008446121454638101,0.010775317813311834
-1.82212373908208,0.003659080975482059,0.006283546017907198,0.004962499786340218,-0.0008331665481705114,0.010786763410605131
-1.8095573684677209,0.0036699797672953656,0.006294444809720505,0.004973398578153525,-0.000822267756357205,0.01079766220241844
-1.7969909978533616,0.0036803300325831106,0.00630479507500825,0.00498374884344127,-0.0008119174910694599,0.010808012467706183
-1.7844246272390023,0.0036901301369184195,0.006314595179343558,0.004993548947776578,-0.000802117386734151,0.010817812572041492
-1.7718582566246432,0.003699378532751213,0.006323843575176352,0.005002797343609372,-0.0007928689909013575,0.010827060967874285
-1.759291886010284,0.0037080737596525775,0.006332538802077717,0.005011492570510737,-0.000784173763999993,0.01083575619477565
-1.746725515395925,0.0037162144445453873,0.0063406794869705265,0.005019633255403546,-0.0007760330791071832,0.01084389687966846
-1.7341591447815656,0.0037237993019211277,0.006348264344346267,0.005027218112779287,-0.0007684482217314428,0.0108514817370442
-1.7215927741672066,0.003730827134042893,0.006355292176468032,0.005034245944901052,-0.0007614203896096775,0.010858509569165967
-1.7090264035528473,0.0037372968311345216,0.006361761873559661,0.005040715641992681,-0.0007549506925180489,0.010864979266257594
-1.6964600329384882,0.0037432073715558435,0.006367672413980983,0.0050466261824140025,-0.000749040152096727,0.010870889806678916
-1.683893662324129,0.003748557821964009,0.006373022864389148,0.005051976632822168,-0.0007436897016885615,0.010876240257087081
-1.67132729170977,0.0037533473374608754,0.006377812379886015,0.005056766148319035,-0.0007389001861916951,0.010881029772583949
-1.6587609210954106,0.0037575751617264226,0.006382040204151562,0.005060993972584582,-0.0007346723619261479,0.010885257596849496
-1.6461945504810516,0.003761240627138189,0.006385705669563329,0.005064659437996348,-0.0007310068965143816,0.010888923062261262
-1.6336281798666923,0.0037643431548766947,0.006388808197301834,0.005067761965734854,-0.0007279043687758759,0.010892025589999767
-1.6210618092523332,0.003766882255016844,0.006391347297441983,0.005070301065875003,-0.0007253652686357265,0.010894564690139916
-1.608495438637974,0.003768857526605291,0.00639332256903043,0.00507227633746345,-0.0007233899970472794,0.010896539961728364
-1.595929068023615,0.0037702686577237533,0.0063947337001488925,0.005073687468581912,-0.0007219788659288172,0.010897951092846827
-1.5833626974092556,0.0037711154255382698,0.006395580467963409,0.005074534236396429,-0.0007211320981143007,0.010898797860661343
-1.5707963267948966,0.0037713976963343852,0.0063958627387595245,0.005074816507192544,-0.0007208498273181853,0.010899080131457458
-1.5582299561805373,0.0037711154255382698,0.006395580467963409,0.005074534236396429,-0.0007211320981143007,0.010898797860661343
-1.5456635855661782,0.0037702686577237533,0.0063947337001488925,0.005073687468581912,-0.0007219788659288172,0.010897951092846827
-1.533097214951819,0.003768857526605291,0.00639332256903043,0.00507227633746345,-0.0007233899970472794,0.010896539961728364
-1.5205308443374597,0.003766882255016844,0.006391347297441983,0.005070301065875003,-0.0007253652686357265,0.010894564690139916
-1.5079644737231006,0.0037643431548766947,0.006388808197301834,0.005067761965734854,-0.0007279043687758759,0.010892025589999767
