gphi_d,gp_d,weighted_sse
-2.2026263880436137,0.29154395820100876,62.44902901056115
-2.0984597213769467,0.29154395820100876,62.9560890622815
-1.9942930547102802,0.29154395820100876,67.10879999375936
-1.8901263880436137,0.29154395820100876,68.8078085881297
-1.785959721376947,0.29154395820100876,73.54325301767854
-1.6817930547102802,0.29154395820100876,78.45327342952972
-1.5776263880436137,0.29154395820100876,87.09476637668529
-1.473459721376947,0.29154395820100876,92.84999558351988
-1.3692930547102802,0.29154395820100876,98.81115470448601
-1.2651263880436137,0.29154395820100876,109.12862418626334
-1.160959721376947,0.29154395820100876,110.94545452359147
-1.0567930547102802,0.29154395820100876,118.89952533732735
-0.9526263880436137,0.29154395820100876,127.38628980148155
-0.8484597213769467,0.29154395820100876,138.49516290172838
-0.7442930547102802,0.29154395820100876,149.3692302229538
-0.6401263880436137,0.29154395820100876,160.38503835320805
-3.1401263880436137,0.32071062486767543,100.62335313986866
-3.035959721376947,0.32071062486767543,82.8292115924454
-2.93179305471028,0.32071062486767543,73.09643016426506
-2.8276263880436137,0.32071062486767543,67.7002416756043
-2.723459721376947,0.32071062486767543,80.8298051009619
-2.61929305471028,0.32071062486767543,77.40636527739429
-2.5151263880436137,0.32071062486767543,75.5450683655407
-2.4109597213769467,0.32071062486767543,72.52084662356638
-2.30679305471028,0.32071062486767543,74.5511826642637
-2.2026263880436137,0.32071062486767543,74.22236960827809
-2.0984597213769467,0.32071062486767543,74.91996073697888
-1.9942930547102802,0.32071062486767543,77.2469063416214
-1.8901263880436137,0.32071062486767543,82.3567614470334
-1.785959721376947,0.32071062486767543,85.91012664377153
-1.6817930547102802,0.32071062486767543,90.24051686174184
-1.5776263880436137,0.32071062486767543,96.94304068005181
-1.473459721376947,0.32071062486767543,105.59599620867839
-1.3692930547102802,0.32071062486767543,111.92991896536272
-1.2651263880436137,0.32071062486767543,119.38664901659658
-1.160959721376947,0.32071062486767543,123.0759871352638
-1.0567930547102802,0.32071062486767543,133.35035741813854
-0.9526263880436137,0.32071062486767543,142.84265195186387
-0.8484597213769467,0.32071062486767543,149.6199617512946
-0.7442930547102802,0.32071062486767543,161.9918945611264
-0.6401263880436137,0.32071062486767543,172.9518085351744
-3.1401263880436137,0.3498772915343421,109.71347573402345
-3.035959721376947,0.3498772915343421,92.63554124515913
-2.93179305471028,0.3498772915343421,83.29597545375451
-2.8276263880436137,0.3498772915343421,78.18212289292707
-2.723459721376947,0.3498772915343421,91.48803983547626
-2.61929305471028,0.3498772915343421,88.47345852608346
-2.5151263880436137,0.3498772915343421,85.69940549419029
-2.4109597213769467,0.3498772915343421,83.86744737047614
-2.30679305471028,0.3498772915343421,85.48422095833968
-2.2026263880436137,0.3498772915343421,85.57055718106848
-2.0984597213769467,0.3498772915343421,88.42247474931513
-1.9942930547102802,0.3498772915343421,90.90588719534755
-1.8901263880436137,0.3498772915343421,92.92759237683792
-1.785959721376947,0.3498772915343421,100.95109351182401
-1.6817930547102802,0.3498772915343421,105.4265560449695
-1.5776263880436137,0.3498772915343421,110.59208993675517
-1.473459721376947,0.3498772915343421,118.32465406427083
-1.3692930547102802,0.3498772915343421,126.66387617115194
-1.2651263880436137,0.3498772915343421,135.8388786844448
-1.160959721376947,0.3498772915343421,137.88331863296216
-1.0567930547102802,0.3498772915343421,147.1675464583897
-0.9526263880436137,0.3498772915343421,156.7531349934102
-0.8484597213769467,0.3498772915343421,165.62664624297267
-0.7442930547102802,0.3498772915343421,176.07403302686072
-0.6401263880436137,0.3498772915343421,185.88983322527335
-3.1401263880436137,0.3790439582010088,122.73877295211032
-3.035959721376947,0.3790439582010088,104.56202387779548
-2.93179305471028,0.3790439582010088,95.08567643466634
-2.8276263880436137,0.3790439582010088,89.7332890996515
-2.723459721376947,0.3790439582010088,101.75161318502228
-2.61929305471028,0.3790439582010088,102.59165756875811
-2.5151263880436137,0.3790439582010088,98.97993516686374
-2.4109597213769467,0.3790439582010088,99.54019636651941
-2.30679305471028,0.3790439582010088,99.8427937506099
-2.2026263880436137,0.3790439582010088,98.8267246447098
-2.0984597213769467,0.3790439582010088,104.9737775506859
-1.9942930547102802,0.3790439582010088,107.180326046783
-1.8901263880436137,0.3790439582010088,109.83588471550495
-1.785959721376947,0.3790439582010088,113.1296536961245
-1.6817930547102802,0.3790439582010088,119.46598541116768
-1.5776263880436137,0.3790439582010088,126.48646334721032
-1.473459721376947,0.3790439582010088,132.48561492127294
-1.3692930547102802,0.3790439582010088,139.17069174636646
-1.2651263880436137,0.3790439582010088,150.24454608824033
-1.160959721376947,0.3790439582010088,153.55069422422395
-1.0567930547102802,0.3790439582010088,161.73711150422295
-0.9526263880436137,0.3790439582010088,172.95800021112373
-0.8484597213769467,0.3790439582010088,182.5494317604629
-0.7442930547102802,0.3790439582010088,193.06278417052553
-0.6401263880436137,0.3790439582010088,202.94040228419172
-3.1401263880436137,0.40821062486767545,134.81024943475126
-3.035959721376947,0.40821062486767545,118.27760063092906
-2.93179305471028,0.40821062486767545,110.52200034779705
-2.8276263880436137,0.40821062486767545,104.61927445650929
-2.723459721376947,0.40821062486767545,114.45502901045516
-2.61929305471028,0.40821062486767545,118.28486292584088
-2.5151263880436137,0.40821062486767545,114.80861844572806
-2.4109597213769467,0.40821062486767545,112.26098263520127
-2.30679305471028,0.40821062486767545,115.59262416999695
-2.2026263880436137,0.40821062486767545,116.24428986161956
-2.0984597213769467,0.40821062486767545,117.76267316338819
-1.9942930547102802,0.40821062486767545,121.82351018115413
-1.8901263880436137,0.40821062486767545,128.2712645864191
-1.785959721376947,0.40821062486767545,131.65918884024515
-1.6817930547102802,0.40821062486767545,136.33538526754893
-1.5776263880436137,0.40821062486767545,143.69849685993702
-1.473459721376947,0.40821062486767545,151.78420613651787
-1.3692930547102802,0.40821062486767545,158.5430526227833
-1.2651263880436137,0.40821062486767545,166.12745342954108
-1.160959721376947,0.40821062486767545,169.76277301097576
-1.0567930547102802,0.40821062486767545,178.0095090575626
-0.9526263880436137,0.40821062486767545,189.6154874976761
-0.8484597213769467,0.40821062486767545,196.98662574211622
-0.7442930547102802,0.40821062486767545,210.09104982846395
-0.6401263880436137,0.40821062486767545,220.01340148950143
